ShipmentID,OrderNumber,WarehouseCode,CarrierCode,ShipDate,DeliveryDate,TransitDays,WeatherDelay,LateDelivery
19342,SO0019342,ATL,CAR002,2022-10-22,2022-10-28,6,False,False
19343,SO0019343,CHI,CAR001,2025-08-28,2025-09-10,13,True,False
19344,SO0019344,DEN,CAR004,2023-10-28,2023-11-05,8,False,False
19345,SO0019345,CHI,CAR004,2023-10-03,2023-10-11,8,False,False
19346,SO0019346,MIA,CAR003,2021-01-27,2021-02-04,8,False,False
19347,SO0019347,DEN,CAR001,2024-05-30,2024-06-01,2,False,True
19348,SO0019348,CHI,CAR005,2022-12-12,2022-12-17,5,False,False
19349,SO0019349,SEA,CAR004,2024-02-11,2024-02-16,5,False,False
19350,SO0019350,SEA,CAR002,2023-07-13,2023-07-14,1,False,False
19351,SO0019351,DAL,CAR004,2024-11-28,2024-11-30,2,False,False
19352,SO0019352,PHX,CAR005,2025-04-25,2025-05-01,6,False,False
19353,SO0019353,DEN,CAR001,2022-04-05,2022-04-09,4,False,False
19354,SO0019354,SEA,CAR005,2022-10-08,2022-10-11,3,False,False
19355,SO0019355,DEN,CAR002,2024-10-23,2024-10-29,6,False,False
19356,SO0019356,CHI,CAR005,2022-06-02,2022-06-03,1,False,False
19357,SO0019357,CHI,CAR001,2025-01-29,2025-02-05,7,False,True
19358,SO0019358,CHI,CAR004,2025-12-02,2025-12-09,7,False,False
19359,SO0019359,ATL,CAR001,2024-09-20,2024-09-23,3,False,False
19360,SO0019360,DAL,CAR005,2024-12-29,2025-01-07,9,True,False
19361,SO0019361,MIA,CAR005,2024-01-02,2024-01-04,2,False,False
19362,SO0019362,ATL,CAR004,2021-03-11,2021-03-18,7,False,False
19363,SO0019363,LAX,CAR002,2022-02-04,2022-02-07,3,False,False
19364,SO0019364,CHI,CAR001,2022-12-28,2023-01-05,8,False,False
19365,SO0019365,PHX,CAR005,2021-05-28,2021-05-31,3,False,False
19366,SO0019366,CHI,CAR002,2021-12-28,2022-01-01,4,False,False
19367,SO0019367,DAL,CAR005,2023-01-06,2023-01-14,8,False,True
19368,SO0019368,PHX,CAR004,2022-12-26,2022-12-30,4,False,False
19369,SO0019369,LAX,CAR003,2021-06-20,2021-06-24,4,False,True
19370,SO0019370,CHI,CAR001,2023-07-01,2023-07-04,3,False,False
19371,SO0019371,DEN,CAR004,2022-06-23,2022-06-30,7,False,False
19372,SO0019372,MIA,CAR004,2025-06-29,2025-07-06,7,False,False
19373,SO0019373,ATL,CAR002,2023-12-08,2023-12-17,9,False,True
19374,SO0019374,MIA,CAR003,2023-11-29,2023-12-06,7,True,False
19375,SO0019375,DEN,CAR004,2022-12-26,2022-12-28,2,False,False
19376,SO0019376,DEN,CAR003,2023-08-24,2023-08-28,4,False,False
19377,SO0019377,DAL,CAR004,2023-12-25,2023-12-27,2,False,False
19378,SO0019378,PHX,CAR005,2023-06-15,2023-06-21,6,False,False
19379,SO0019379,DEN,CAR001,2022-02-19,2022-02-20,1,False,False
19380,SO0019380,SEA,CAR003,2023-12-28,2024-01-04,7,False,False
19381,SO0019381,SEA,CAR002,2024-08-28,2024-09-05,8,False,False
19382,SO0019382,DEN,CAR004,2023-02-07,2023-02-12,5,False,False
19383,SO0019383,CHI,CAR003,2023-04-09,2023-04-12,3,False,False
19384,SO0019384,DAL,CAR003,2021-10-22,2021-10-28,6,False,True
19385,SO0019385,CHI,CAR004,2023-05-27,2023-05-28,1,False,False
19386,SO0019386,LAX,CAR003,2021-02-01,2021-02-03,2,False,False
19387,SO0019387,SEA,CAR004,2021-09-29,2021-10-05,6,False,False
19388,SO0019388,SEA,CAR005,2022-10-28,2022-11-02,5,False,False
19389,SO0019389,CHI,CAR003,2024-03-22,2024-03-25,3,False,False
19390,SO0019390,CHI,CAR004,2023-05-24,2023-05-25,1,False,False
19391,SO0019391,MIA,CAR005,2025-03-12,2025-03-16,4,False,False
19392,SO0019392,MIA,CAR005,2023-02-18,2023-02-19,1,False,False
19393,SO0019393,LAX,CAR005,2023-11-25,2023-12-01,6,False,False
19394,SO0019394,ATL,CAR003,2023-03-29,2023-04-04,6,False,True
19395,SO0019395,SEA,CAR002,2025-11-16,2025-11-25,9,True,False
19396,SO0019396,PHX,CAR002,2024-09-10,2024-09-11,1,False,False
19397,SO0019397,SEA,CAR002,2021-09-06,2021-09-07,1,False,False
19398,SO0019398,SEA,CAR001,2021-02-21,2021-02-25,4,False,False
19399,SO0019399,DAL,CAR001,2025-06-22,2025-06-29,7,False,True
19400,SO0019400,LAX,CAR001,2023-06-19,2023-06-25,6,False,False
19401,SO0019401,MIA,CAR001,2025-03-15,2025-03-16,1,False,False
19402,SO0019402,LAX,CAR005,2025-04-30,2025-05-05,5,False,False
19403,SO0019403,PHX,CAR004,2023-05-29,2023-06-06,8,False,False
19404,SO0019404,DAL,CAR001,2024-06-29,2024-07-03,4,False,False
19405,SO0019405,CHI,CAR001,2022-08-22,2022-08-28,6,False,False
19406,SO0019406,ATL,CAR002,2021-08-25,2021-09-02,8,False,False
19407,SO0019407,MIA,CAR002,2025-10-31,2025-11-08,8,False,False
19408,SO0019408,PHX,CAR005,2024-08-26,2024-08-30,4,False,False
19409,SO0019409,LAX,CAR004,2022-03-25,2022-04-01,7,False,False
19410,SO0019410,PHX,CAR005,2025-12-11,2025-12-17,6,False,True
19411,SO0019411,CHI,CAR001,2023-06-07,2023-06-13,6,False,False
19412,SO0019412,SEA,CAR002,2023-10-24,2023-10-29,5,False,False
19413,SO0019413,DEN,CAR002,2022-12-10,2022-12-17,7,False,False
19414,SO0019414,LAX,CAR002,2025-09-17,2025-09-21,4,False,False
19415,SO0019415,DEN,CAR005,2025-11-05,2025-11-10,5,False,False
19416,SO0019416,DEN,CAR003,2025-01-23,2025-01-25,2,False,False
19417,SO0019417,LAX,CAR001,2024-02-29,2024-03-07,7,False,False
19418,SO0019418,CHI,CAR005,2023-11-18,2023-11-24,6,False,False
19419,SO0019419,SEA,CAR001,2023-09-06,2023-09-11,5,False,False
19420,SO0019420,CHI,CAR003,2022-08-08,2022-08-14,6,False,False
19421,SO0019421,PHX,CAR002,2023-12-16,2023-12-23,7,False,False
19422,SO0019422,MIA,CAR005,2023-07-07,2023-07-14,7,False,False
19423,SO0019423,CHI,CAR001,2024-09-19,2024-09-24,5,False,False
19424,SO0019424,CHI,CAR001,2022-12-21,2022-12-24,3,False,False
19425,SO0019425,ATL,CAR001,2023-02-26,2023-03-05,7,False,False
19426,SO0019426,DAL,CAR005,2023-10-01,2023-10-05,4,False,False
19427,SO0019427,DAL,CAR003,2022-01-05,2022-01-10,5,False,False
19428,SO0019428,CHI,CAR001,2024-02-10,2024-02-15,5,False,False
19429,SO0019429,SEA,CAR001,2022-11-02,2022-11-08,6,False,False
19430,SO0019430,DEN,CAR005,2024-02-16,2024-02-24,8,False,False
19431,SO0019431,LAX,CAR002,2025-12-30,2026-01-02,3,False,False
19432,SO0019432,CHI,CAR005,2023-06-22,2023-06-26,4,False,False
19433,SO0019433,LAX,CAR005,2021-08-17,2021-08-21,4,False,False
19434,SO0019434,ATL,CAR002,2025-07-14,2025-07-22,8,False,False
19435,SO0019435,DEN,CAR004,2025-03-31,2025-04-01,1,False,False
19436,SO0019436,PHX,CAR001,2025-07-17,2025-07-23,6,False,False
19437,SO0019437,PHX,CAR005,2021-12-16,2021-12-22,6,False,False
19438,SO0019438,LAX,CAR004,2022-03-06,2022-03-09,3,False,False
19439,SO0019439,MIA,CAR003,2022-02-23,2022-03-02,7,False,False
19440,SO0019440,ATL,CAR001,2023-02-12,2023-02-17,5,False,False
19441,SO0019441,ATL,CAR003,2021-04-20,2021-04-21,1,False,False
19442,SO0019442,PHX,CAR005,2025-03-13,2025-03-20,7,False,False
19443,SO0019443,MIA,CAR005,2021-10-27,2021-10-28,1,False,False
19444,SO0019444,ATL,CAR001,2022-10-11,2022-10-17,6,False,False
19445,SO0019445,DEN,CAR001,2024-03-04,2024-03-08,4,False,False
19446,SO0019446,MIA,CAR004,2021-10-25,2021-10-27,2,False,False
19447,SO0019447,CHI,CAR003,2021-11-05,2021-11-12,7,False,False
19448,SO0019448,CHI,CAR004,2025-06-19,2025-06-22,3,False,False
19449,SO0019449,CHI,CAR005,2025-03-13,2025-03-17,4,False,False
19450,SO0019450,DEN,CAR001,2024-05-04,2024-05-12,8,False,False
19451,SO0019451,LAX,CAR001,2022-08-10,2022-08-16,6,False,False
19452,SO0019452,MIA,CAR002,2024-12-19,2024-12-20,1,False,False
19453,SO0019453,MIA,CAR004,2021-11-05,2021-11-13,8,False,False
19454,SO0019454,DEN,CAR004,2023-04-10,2023-04-17,7,False,False
19455,SO0019455,DAL,CAR005,2025-02-09,2025-02-10,1,False,False
19456,SO0019456,SEA,CAR001,2021-02-27,2021-03-01,2,False,False
19457,SO0019457,MIA,CAR002,2025-05-06,2025-05-07,1,False,False
19458,SO0019458,DEN,CAR003,2023-10-10,2023-10-15,5,False,False
19459,SO0019459,DEN,CAR003,2022-09-04,2022-09-08,4,False,False
19460,SO0019460,SEA,CAR005,2021-10-14,2021-10-15,1,False,False
19461,SO0019461,LAX,CAR004,2022-05-24,2022-06-03,10,True,False
19462,SO0019462,PHX,CAR005,2023-03-30,2023-04-04,5,False,False
19463,SO0019463,LAX,CAR005,2021-08-20,2021-08-21,1,False,False
19464,SO0019464,SEA,CAR005,2025-10-09,2025-10-11,2,False,False
19465,SO0019465,DEN,CAR005,2025-06-26,2025-07-02,6,False,False
19466,SO0019466,MIA,CAR004,2024-07-04,2024-07-10,6,False,False
19467,SO0019467,DAL,CAR001,2025-05-31,2025-06-01,1,False,False
19468,SO0019468,DAL,CAR002,2022-11-26,2022-12-02,6,False,False
19469,SO0019469,DAL,CAR002,2022-02-25,2022-03-04,7,False,False
19470,SO0019470,CHI,CAR001,2021-09-09,2021-09-16,7,False,False
19471,SO0019471,ATL,CAR005,2022-05-29,2022-05-30,1,False,False
19472,SO0019472,MIA,CAR005,2025-12-10,2025-12-20,10,False,True
19473,SO0019473,DAL,CAR001,2021-05-17,2021-05-20,3,False,False
19474,SO0019474,MIA,CAR001,2021-05-16,2021-05-18,2,False,True
19475,SO0019475,PHX,CAR004,2021-02-19,2021-02-23,4,False,True
19476,SO0019476,DAL,CAR004,2025-03-01,2025-03-08,7,False,False
19477,SO0019477,MIA,CAR005,2022-04-23,2022-04-29,6,False,False
19478,SO0019478,LAX,CAR003,2022-09-29,2022-10-06,7,False,False
19479,SO0019479,CHI,CAR002,2024-12-07,2024-12-10,3,False,False
19480,SO0019480,DAL,CAR002,2024-03-05,2024-03-09,4,False,False
19481,SO0019481,DAL,CAR003,2023-11-03,2023-11-07,4,False,False
19482,SO0019482,CHI,CAR001,2022-05-11,2022-05-19,8,False,False
19483,SO0019483,MIA,CAR002,2024-04-28,2024-04-30,2,False,False
19484,SO0019484,SEA,CAR001,2024-05-13,2024-05-17,4,False,False
19485,SO0019485,DEN,CAR004,2021-09-15,2021-09-18,3,False,False
19486,SO0019486,ATL,CAR001,2025-07-30,2025-08-07,8,False,False
19487,SO0019487,PHX,CAR004,2021-03-18,2021-03-20,2,False,False
19488,SO0019488,PHX,CAR004,2025-09-27,2025-10-02,5,False,False
19489,SO0019489,LAX,CAR002,2024-05-07,2024-05-10,3,False,False
19490,SO0019490,LAX,CAR002,2021-03-22,2021-03-31,9,False,True
19491,SO0019491,ATL,CAR002,2023-05-19,2023-05-27,8,False,False
19492,SO0019492,SEA,CAR005,2023-01-11,2023-01-13,2,False,False
19493,SO0019493,ATL,CAR001,2025-05-28,2025-06-01,4,False,False
19494,SO0019494,CHI,CAR001,2024-03-12,2024-03-13,1,False,False
19495,SO0019495,DEN,CAR005,2025-11-10,2025-11-13,3,False,False
19496,SO0019496,SEA,CAR004,2025-05-25,2025-05-26,1,False,False
19497,SO0019497,PHX,CAR001,2023-10-02,2023-10-05,3,False,False
19498,SO0019498,MIA,CAR002,2025-07-07,2025-07-09,2,False,False
19499,SO0019499,DAL,CAR004,2023-05-02,2023-05-04,2,False,False
19500,SO0019500,DEN,CAR003,2021-09-04,2021-09-11,7,False,False
19501,SO0019501,DEN,CAR002,2023-10-12,2023-10-13,1,False,False
19502,SO0019502,LAX,CAR003,2022-02-05,2022-02-13,8,False,False
19503,SO0019503,CHI,CAR004,2021-02-17,2021-02-19,2,False,False
19504,SO0019504,MIA,CAR004,2025-08-23,2025-08-24,1,False,False
19505,SO0019505,LAX,CAR005,2024-06-27,2024-06-29,2,False,False
19506,SO0019506,ATL,CAR001,2025-01-06,2025-01-07,1,False,False
19507,SO0019507,SEA,CAR002,2025-05-30,2025-06-06,7,False,False
19508,SO0019508,MIA,CAR004,2021-07-21,2021-07-31,10,False,True
19509,SO0019509,CHI,CAR005,2024-01-12,2024-01-15,3,False,False
19510,SO0019510,LAX,CAR004,2022-02-22,2022-03-01,7,False,False
19511,SO0019511,PHX,CAR005,2021-03-16,2021-03-17,1,False,False
19512,SO0019512,DEN,CAR002,2024-06-10,2024-06-17,7,False,False
19513,SO0019513,PHX,CAR005,2024-03-23,2024-03-28,5,False,False
19514,SO0019514,MIA,CAR005,2023-04-21,2023-04-25,4,False,False
19515,SO0019515,SEA,CAR005,2021-09-24,2021-10-02,8,False,False
19516,SO0019516,SEA,CAR001,2025-02-28,2025-03-05,5,False,False
19517,SO0019517,LAX,CAR001,2022-02-07,2022-02-15,8,False,True
19518,SO0019518,MIA,CAR004,2022-06-24,2022-07-02,8,False,True
19519,SO0019519,ATL,CAR002,2024-10-05,2024-10-12,7,False,False
19520,SO0019520,ATL,CAR003,2022-02-13,2022-02-14,1,False,False
19521,SO0019521,CHI,CAR005,2025-12-18,2025-12-21,3,False,False
19522,SO0019522,DAL,CAR005,2021-02-16,2021-02-24,8,True,False
19523,SO0019523,PHX,CAR004,2021-01-08,2021-01-17,9,False,True
19524,SO0019524,DAL,CAR004,2023-11-21,2023-11-26,5,False,False
19525,SO0019525,ATL,CAR004,2022-08-25,2022-08-31,6,False,False
19526,SO0019526,LAX,CAR004,2022-03-17,2022-03-24,7,False,False
19527,SO0019527,LAX,CAR003,2024-07-18,2024-07-25,7,False,False
19528,SO0019528,PHX,CAR004,2025-12-01,2025-12-07,6,False,False
19529,SO0019529,ATL,CAR005,2023-01-21,2023-01-27,6,False,False
19530,SO0019530,LAX,CAR001,2023-11-23,2023-11-30,7,False,False
19531,SO0019531,DEN,CAR001,2024-04-12,2024-04-17,5,False,False
19532,SO0019532,SEA,CAR001,2024-06-20,2024-06-21,1,False,False
19533,SO0019533,SEA,CAR005,2023-03-10,2023-03-18,8,False,False
19534,SO0019534,ATL,CAR004,2021-08-16,2021-08-24,8,False,False
19535,SO0019535,ATL,CAR003,2022-02-22,2022-02-28,6,False,False
19536,SO0019536,ATL,CAR002,2022-04-20,2022-04-24,4,False,True
19537,SO0019537,SEA,CAR002,2024-10-03,2024-10-08,5,False,False
19538,SO0019538,MIA,CAR001,2024-01-16,2024-01-21,5,False,False
19539,SO0019539,LAX,CAR002,2021-04-06,2021-04-11,5,False,False
19540,SO0019540,CHI,CAR003,2022-09-12,2022-09-13,1,False,False
19541,SO0019541,LAX,CAR004,2024-01-02,2024-01-08,6,False,False
19542,SO0019542,PHX,CAR004,2022-03-08,2022-03-13,5,False,False
19543,SO0019543,SEA,CAR002,2023-10-28,2023-10-31,3,False,False
19544,SO0019544,CHI,CAR003,2022-05-10,2022-05-14,4,False,False
19545,SO0019545,CHI,CAR001,2025-11-26,2025-11-30,4,False,False
19546,SO0019546,DAL,CAR005,2025-04-11,2025-04-18,7,False,False
19547,SO0019547,DEN,CAR004,2023-07-10,2023-07-16,6,False,False
19548,SO0019548,PHX,CAR001,2023-07-21,2023-07-25,4,False,False
19549,SO0019549,ATL,CAR002,2021-08-16,2021-08-17,1,False,False
19550,SO0019550,PHX,CAR002,2021-03-31,2021-04-02,2,False,False
19551,SO0019551,DAL,CAR005,2025-12-17,2025-12-20,3,False,False
19552,SO0019552,ATL,CAR003,2024-11-23,2024-11-26,3,False,False
19553,SO0019553,ATL,CAR004,2024-10-17,2024-10-24,7,False,False
19554,SO0019554,MIA,CAR001,2025-05-30,2025-06-05,6,False,False
19555,SO0019555,ATL,CAR004,2025-10-04,2025-10-09,5,True,False
19556,SO0019556,DEN,CAR005,2025-07-09,2025-07-17,8,False,False
19557,SO0019557,DAL,CAR001,2024-06-16,2024-06-24,8,False,False
19558,SO0019558,CHI,CAR005,2024-03-17,2024-03-21,4,False,False
19559,SO0019559,DEN,CAR001,2024-04-20,2024-04-28,8,False,False
19560,SO0019560,DEN,CAR003,2021-11-28,2021-11-29,1,False,False
19561,SO0019561,DEN,CAR001,2021-04-05,2021-04-06,1,False,False
19562,SO0019562,DAL,CAR004,2025-08-12,2025-08-18,6,False,False
19563,SO0019563,SEA,CAR001,2023-02-26,2023-02-28,2,False,False
19564,SO0019564,DEN,CAR005,2023-03-10,2023-03-18,8,False,False
19565,SO0019565,SEA,CAR003,2025-03-13,2025-03-20,7,False,False
19566,SO0019566,DEN,CAR004,2021-05-23,2021-05-24,1,False,False
19567,SO0019567,DEN,CAR005,2022-01-09,2022-01-13,4,False,False
19568,SO0019568,DAL,CAR001,2022-11-02,2022-11-04,2,False,False
19569,SO0019569,DEN,CAR005,2024-05-22,2024-05-26,4,False,False
19570,SO0019570,CHI,CAR004,2021-07-02,2021-07-06,4,False,False
19571,SO0019571,MIA,CAR005,2023-03-08,2023-03-12,4,False,False
19572,SO0019572,PHX,CAR004,2025-06-15,2025-06-22,7,False,False
19573,SO0019573,SEA,CAR004,2023-06-19,2023-06-25,6,False,False
19574,SO0019574,DAL,CAR005,2025-11-12,2025-11-13,1,False,False
19575,SO0019575,CHI,CAR004,2025-06-06,2025-06-08,2,False,False
19576,SO0019576,PHX,CAR001,2021-10-20,2021-10-28,8,False,False
19577,SO0019577,DEN,CAR003,2022-04-01,2022-04-07,6,False,False
19578,SO0019578,DAL,CAR001,2022-01-01,2022-01-02,1,False,False
19579,SO0019579,CHI,CAR004,2021-10-02,2021-10-05,3,False,False
19580,SO0019580,MIA,CAR003,2022-11-01,2022-11-04,3,False,False
19581,SO0019581,MIA,CAR005,2021-02-02,2021-02-08,6,False,False
19582,SO0019582,DEN,CAR004,2022-03-11,2022-03-13,2,False,False
19583,SO0019583,SEA,CAR002,2022-03-01,2022-03-04,3,False,False
19584,SO0019584,DAL,CAR001,2023-09-12,2023-09-17,5,False,False
19585,SO0019585,SEA,CAR003,2025-09-15,2025-09-19,4,False,False
19586,SO0019586,MIA,CAR004,2025-07-26,2025-08-02,7,False,False
19587,SO0019587,SEA,CAR002,2023-03-13,2023-03-19,6,False,False
19588,SO0019588,CHI,CAR005,2025-01-27,2025-01-29,2,False,False
19589,SO0019589,PHX,CAR001,2024-09-10,2024-09-11,1,False,False
19590,SO0019590,SEA,CAR003,2024-08-06,2024-08-15,9,False,True
19591,SO0019591,PHX,CAR004,2025-10-22,2025-10-29,7,False,False
19592,SO0019592,DEN,CAR004,2021-06-23,2021-06-28,5,False,False
19593,SO0019593,PHX,CAR002,2023-01-08,2023-01-13,5,False,False
19594,SO0019594,LAX,CAR002,2023-05-22,2023-05-30,8,False,False
19595,SO0019595,DAL,CAR004,2024-04-25,2024-04-29,4,False,False
19596,SO0019596,LAX,CAR004,2024-02-07,2024-02-10,3,False,False
19597,SO0019597,SEA,CAR003,2022-01-30,2022-02-03,4,False,False
19598,SO0019598,DEN,CAR002,2023-10-22,2023-10-26,4,False,False
19599,SO0019599,ATL,CAR003,2021-12-02,2021-12-10,8,False,False
19600,SO0019600,SEA,CAR002,2024-02-24,2024-02-29,5,False,False
19601,SO0019601,DAL,CAR001,2022-03-03,2022-03-07,4,False,False
19602,SO0019602,LAX,CAR005,2025-03-27,2025-04-04,8,False,False
19603,SO0019603,PHX,CAR005,2023-01-27,2023-02-04,8,False,False
19604,SO0019604,CHI,CAR004,2021-02-06,2021-02-07,1,False,False
19605,SO0019605,MIA,CAR002,2022-12-15,2022-12-18,3,False,False
19606,SO0019606,DAL,CAR001,2025-03-07,2025-03-18,11,False,True
19607,SO0019607,DEN,CAR002,2022-09-17,2022-09-18,1,False,False
19608,SO0019608,MIA,CAR005,2025-03-05,2025-03-07,2,False,False
19609,SO0019609,SEA,CAR004,2023-07-30,2023-08-03,4,False,False
19610,SO0019610,ATL,CAR004,2021-04-11,2021-04-12,1,False,False
19611,SO0019611,PHX,CAR005,2025-09-20,2025-09-21,1,False,False
19612,SO0019612,CHI,CAR003,2025-09-04,2025-09-09,5,False,False
19613,SO0019613,CHI,CAR003,2021-05-16,2021-05-19,3,False,False
19614,SO0019614,DAL,CAR003,2022-02-13,2022-02-18,5,False,True
19615,SO0019615,DEN,CAR004,2025-11-30,2025-12-04,4,False,True
19616,SO0019616,CHI,CAR003,2023-03-18,2023-03-23,5,False,False
19617,SO0019617,CHI,CAR002,2022-03-15,2022-03-25,10,False,True
19618,SO0019618,CHI,CAR001,2023-08-18,2023-08-20,2,False,False
19619,SO0019619,CHI,CAR005,2023-04-28,2023-05-02,4,False,False
19620,SO0019620,DAL,CAR004,2023-11-08,2023-11-13,5,False,False
19621,SO0019621,LAX,CAR001,2024-12-01,2024-12-03,2,False,False
19622,SO0019622,DEN,CAR003,2022-09-29,2022-10-01,2,False,False
19623,SO0019623,MIA,CAR002,2025-07-15,2025-07-21,6,False,False
19624,SO0019624,PHX,CAR002,2023-12-16,2023-12-17,1,False,False
19625,SO0019625,CHI,CAR003,2025-05-11,2025-05-18,7,False,False
19626,SO0019626,ATL,CAR002,2021-02-24,2021-03-01,5,False,False
19627,SO0019627,PHX,CAR001,2022-08-24,2022-08-30,6,False,False
19628,SO0019628,DAL,CAR001,2025-09-15,2025-09-20,5,False,False
19629,SO0019629,ATL,CAR002,2022-11-05,2022-11-11,6,False,False
19630,SO0019630,PHX,CAR003,2023-08-27,2023-08-30,3,False,False
19631,SO0019631,DEN,CAR001,2025-02-25,2025-03-05,8,False,False
19632,SO0019632,DAL,CAR004,2024-05-30,2024-06-02,3,False,False
19633,SO0019633,LAX,CAR002,2021-10-14,2021-10-16,2,False,False
19634,SO0019634,CHI,CAR004,2021-06-03,2021-06-07,4,False,False
19635,SO0019635,LAX,CAR001,2025-02-04,2025-02-06,2,False,False
19636,SO0019636,DAL,CAR003,2025-02-09,2025-02-13,4,False,False
19637,SO0019637,SEA,CAR001,2025-05-19,2025-05-22,3,False,False
19638,SO0019638,ATL,CAR003,2023-04-09,2023-04-14,5,False,False
19639,SO0019639,DAL,CAR002,2023-08-15,2023-08-22,7,False,False
19640,SO0019640,ATL,CAR005,2024-09-16,2024-09-17,1,False,False
19641,SO0019641,DEN,CAR001,2025-01-19,2025-01-23,4,False,False
19642,SO0019642,MIA,CAR001,2023-02-05,2023-02-06,1,False,False
19643,SO0019643,MIA,CAR001,2025-06-06,2025-06-11,5,False,False
19644,SO0019644,MIA,CAR005,2023-12-03,2023-12-11,8,False,False
19645,SO0019645,DAL,CAR004,2022-04-30,2022-05-02,2,False,False
19646,SO0019646,CHI,CAR003,2023-05-26,2023-05-31,5,False,True
19647,SO0019647,MIA,CAR004,2024-08-27,2024-08-31,4,False,False
19648,SO0019648,LAX,CAR001,2021-04-07,2021-04-15,8,False,False
19649,SO0019649,PHX,CAR004,2025-08-10,2025-08-11,1,False,False
19650,SO0019650,ATL,CAR003,2021-12-22,2021-12-26,4,False,False
19651,SO0019651,LAX,CAR002,2021-02-10,2021-02-15,5,False,False
19652,SO0019652,ATL,CAR004,2022-02-04,2022-02-05,1,False,False
19653,SO0019653,DEN,CAR005,2022-06-27,2022-07-03,6,False,False
19654,SO0019654,LAX,CAR004,2021-11-21,2021-11-29,8,False,False
19655,SO0019655,DAL,CAR004,2024-04-29,2024-04-30,1,False,False
19656,SO0019656,CHI,CAR004,2024-01-10,2024-01-18,8,True,False
19657,SO0019657,LAX,CAR003,2023-04-14,2023-04-21,7,False,False
19658,SO0019658,CHI,CAR002,2024-11-27,2024-12-01,4,False,False
19659,SO0019659,CHI,CAR004,2025-10-02,2025-10-04,2,False,False
19660,SO0019660,LAX,CAR003,2025-10-02,2025-10-05,3,False,False
19661,SO0019661,PHX,CAR003,2023-02-21,2023-02-28,7,False,True
19662,SO0019662,LAX,CAR002,2022-12-09,2022-12-14,5,False,False
19663,SO0019663,DAL,CAR001,2025-09-15,2025-09-19,4,False,False
19664,SO0019664,PHX,CAR002,2023-11-04,2023-11-08,4,False,False
19665,SO0019665,DEN,CAR004,2025-09-28,2025-10-04,6,False,False
19666,SO0019666,LAX,CAR004,2023-06-16,2023-06-24,8,False,False
19667,SO0019667,DEN,CAR005,2025-05-05,2025-05-07,2,False,False
19668,SO0019668,DEN,CAR003,2021-09-11,2021-09-16,5,False,False
19669,SO0019669,PHX,CAR004,2024-03-21,2024-03-27,6,False,False
19670,SO0019670,LAX,CAR003,2022-05-31,2022-06-03,3,False,False
19671,SO0019671,CHI,CAR001,2024-11-13,2024-11-14,1,False,False
19672,SO0019672,ATL,CAR004,2024-12-30,2025-01-04,5,False,False
19673,SO0019673,DEN,CAR001,2024-02-05,2024-02-13,8,False,False
19674,SO0019674,CHI,CAR005,2023-07-30,2023-07-31,1,False,False
19675,SO0019675,ATL,CAR002,2025-11-17,2025-11-23,6,False,False
19676,SO0019676,DEN,CAR002,2025-10-18,2025-10-25,7,False,False
19677,SO0019677,SEA,CAR004,2021-06-22,2021-06-25,3,False,False
19678,SO0019678,CHI,CAR005,2021-11-19,2021-11-25,6,False,False
19679,SO0019679,DEN,CAR003,2024-07-20,2024-07-21,1,False,False
19680,SO0019680,DAL,CAR005,2024-03-03,2024-03-09,6,False,False
19681,SO0019681,DEN,CAR004,2024-08-13,2024-08-21,8,False,False
19682,SO0019682,PHX,CAR003,2024-11-13,2024-11-17,4,False,False
19683,SO0019683,MIA,CAR002,2021-12-10,2021-12-14,4,False,False
19684,SO0019684,PHX,CAR003,2024-08-23,2024-08-25,2,False,False
19685,SO0019685,DEN,CAR001,2024-03-10,2024-03-12,2,False,False
19686,SO0019686,LAX,CAR001,2021-02-07,2021-02-12,5,False,False
19687,SO0019687,CHI,CAR004,2025-01-20,2025-01-22,2,False,False
19688,SO0019688,CHI,CAR001,2021-05-19,2021-05-20,1,False,False
19689,SO0019689,PHX,CAR005,2023-03-16,2023-03-20,4,False,False
19690,SO0019690,DAL,CAR001,2024-01-02,2024-01-10,8,False,False
19691,SO0019691,PHX,CAR001,2025-05-16,2025-05-17,1,False,False
19692,SO0019692,LAX,CAR004,2021-01-09,2021-01-17,8,False,False
19693,SO0019693,CHI,CAR004,2024-03-16,2024-03-17,1,False,False
19694,SO0019694,LAX,CAR003,2021-10-03,2021-10-05,2,False,False
19695,SO0019695,ATL,CAR004,2023-07-16,2023-07-18,2,False,False
19696,SO0019696,ATL,CAR002,2023-12-23,2023-12-27,4,False,False
19697,SO0019697,MIA,CAR002,2024-06-01,2024-06-05,4,False,False
19698,SO0019698,DAL,CAR001,2021-01-03,2021-01-05,2,False,False
19699,SO0019699,PHX,CAR005,2022-06-30,2022-07-06,6,False,False
19700,SO0019700,SEA,CAR001,2023-01-31,2023-02-03,3,False,False
19701,SO0019701,ATL,CAR004,2025-10-21,2025-10-23,2,False,True
19702,SO0019702,MIA,CAR004,2023-05-24,2023-06-01,8,False,False
19703,SO0019703,SEA,CAR002,2024-01-14,2024-01-22,8,False,False
19704,SO0019704,MIA,CAR002,2025-06-30,2025-07-06,6,False,False
19705,SO0019705,PHX,CAR003,2024-04-03,2024-04-04,1,False,False
19706,SO0019706,CHI,CAR004,2024-02-22,2024-02-24,2,False,False
19707,SO0019707,LAX,CAR004,2025-10-15,2025-10-20,5,False,False
